phase,palette,pen,source_index,track,source_rgb,neo_word,neo_rgb
6,37,2,85,8,#0f0f00,0x0110,#101000
6,37,3,86,9,#320000,0x0300,#310000
6,37,4,87,10,#430000,0x0400,#420000
6,37,5,88,11,#540000,0x0500,#520000
6,38,1,79,2,#3f3f00,0x0440,#424200
6,38,2,80,3,#373700,0x6330,#3a3a00
6,38,3,81,4,#2f2f00,0x0330,#313100
6,38,4,82,5,#272700,0x6220,#292900
6,38,5,83,6,#1f1f00,0x0220,#212100
6,38,6,84,7,#171700,0x6110,#191900
6,49,1,79,2,#3f3f00,0x0440,#424200
6,49,2,80,3,#373700,0x6330,#3a3a00
6,49,3,81,4,#2f2f00,0x0330,#313100
6,49,4,82,5,#272700,0x6220,#292900
6,49,5,83,6,#1f1f00,0x0220,#212100
6,49,6,84,7,#171700,0x6110,#191900
6,50,1,90,13,#760000,0x0700,#730000
6,50,2,94,17,#ba0000,0x4b00,#bd0000
6,50,3,95,18,#cb0000,0x4c00,#ce0000
6,56,1,77,0,#4f4f00,0x0550,#525200
6,56,2,78,1,#474700,0x6440,#4a4a00
6,56,3,79,2,#3f3f00,0x0440,#424200
6,59,1,77,0,#4f4f00,0x0550,#525200
6,59,2,78,1,#474700,0x6440,#4a4a00
6,59,3,79,2,#3f3f00,0x0440,#424200
6,60,1,83,6,#1f1f00,0x0220,#212100
6,60,2,84,7,#171700,0x6110,#191900
6,62,1,79,2,#3f3f00,0x0440,#424200
6,62,2,80,3,#373700,0x6330,#3a3a00
6,62,3,81,4,#2f2f00,0x0330,#313100
6,62,4,82,5,#272700,0x6220,#292900
6,62,5,83,6,#1f1f00,0x0220,#212100
6,62,6,84,7,#171700,0x6110,#191900
6,63,1,84,7,#171700,0x6110,#191900
6,63,2,85,8,#0f0f00,0x0110,#101000
6,63,3,86,9,#320000,0x0300,#310000
6,63,4,87,10,#430000,0x0400,#420000
6,63,5,90,13,#760000,0x0700,#730000
6,63,6,91,14,#870000,0x0800,#840000
6,64,1,84,7,#171700,0x6110,#191900
6,64,2,85,8,#0f0f00,0x0110,#101000
6,64,3,86,9,#320000,0x0300,#310000
6,64,4,87,10,#430000,0x0400,#420000
6,64,5,88,11,#540000,0x0500,#520000
6,64,6,89,12,#650000,0x0600,#630000
6,65,1,90,13,#760000,0x0700,#730000
6,65,2,91,14,#870000,0x0800,#840000
6,65,3,92,15,#980000,0x0900,#940000
6,65,4,93,16,#a90000,0x4a00,#ad0000
6,65,5,94,17,#ba0000,0x4b00,#bd0000
6,65,6,95,18,#cb0000,0x4c00,#ce0000
6,66,1,79,2,#3f3f00,0x0440,#424200
6,66,2,80,3,#373700,0x6330,#3a3a00
6,66,3,81,4,#2f2f00,0x0330,#313100
6,66,4,82,5,#272700,0x6220,#292900
6,66,5,83,6,#1f1f00,0x0220,#212100
6,66,6,84,7,#171700,0x6110,#191900
6,68,1,79,2,#3f3f00,0x0440,#424200
6,68,2,80,3,#373700,0x6330,#3a3a00
6,68,3,84,7,#171700,0x6110,#191900
6,69,1,90,13,#760000,0x0700,#730000
6,70,1,85,8,#0f0f00,0x0110,#101000
6,70,2,86,9,#320000,0x0300,#310000
6,70,3,87,10,#430000,0x0400,#420000
6,70,4,88,11,#540000,0x0500,#520000
6,70,5,89,12,#650000,0x0600,#630000
6,70,6,95,18,#cb0000,0x4c00,#ce0000
6,70,7,96,19,#dc0000,0x4d00,#de0000
6,74,1,84,7,#171700,0x6110,#191900
6,74,2,85,8,#0f0f00,0x0110,#101000
6,74,3,86,9,#320000,0x0300,#310000
6,74,4,87,10,#430000,0x0400,#420000
6,74,5,88,11,#540000,0x0500,#520000
6,74,6,89,12,#650000,0x0600,#630000
6,76,1,77,0,#4f4f00,0x0550,#525200
6,76,2,78,1,#474700,0x6440,#4a4a00
6,76,3,79,2,#3f3f00,0x0440,#424200
6,79,1,84,7,#171700,0x6110,#191900
6,79,2,85,8,#0f0f00,0x0110,#101000
6,79,3,86,9,#320000,0x0300,#310000
6,79,4,87,10,#430000,0x0400,#420000
7,34,1,77,0,#474700,0x6440,#4a4a00
7,34,2,78,1,#3f3f00,0x0440,#424200
7,34,3,79,2,#373700,0x6330,#3a3a00
7,35,1,78,1,#3f3f00,0x0440,#424200
7,35,2,79,2,#373700,0x6330,#3a3a00
7,36,1,84,7,#0f0f00,0x0110,#101000
7,36,2,85,8,#320000,0x0300,#310000
7,36,3,86,9,#430000,0x0400,#420000
7,36,4,87,10,#540000,0x0500,#520000
7,37,1,84,7,#0f0f00,0x0110,#101000
7,37,2,85,8,#320000,0x0300,#310000
7,37,3,86,9,#430000,0x0400,#420000
7,37,4,87,10,#540000,0x0500,#520000
7,37,5,88,11,#650000,0x0600,#630000
7,38,1,79,2,#373700,0x6330,#3a3a00
7,38,2,80,3,#2f2f00,0x0330,#313100
7,38,3,81,4,#272700,0x6220,#292900
7,38,4,82,5,#1f1f00,0x0220,#212100
7,38,5,83,6,#171700,0x6110,#191900
7,38,6,84,7,#0f0f00,0x0110,#101000
7,49,1,79,2,#373700,0x6330,#3a3a00
7,49,2,80,3,#2f2f00,0x0330,#313100
7,49,3,81,4,#272700,0x6220,#292900
7,49,4,82,5,#1f1f00,0x0220,#212100
7,49,5,83,6,#171700,0x6110,#191900
7,49,6,84,7,#0f0f00,0x0110,#101000
7,50,1,90,13,#870000,0x0800,#840000
7,50,2,94,17,#cb0000,0x4c00,#ce0000
7,50,3,95,18,#dc0000,0x4d00,#de0000
7,56,1,77,0,#474700,0x6440,#4a4a00
7,56,2,78,1,#3f3f00,0x0440,#424200
7,56,3,79,2,#373700,0x6330,#3a3a00
7,59,1,77,0,#474700,0x6440,#4a4a00
7,59,2,78,1,#3f3f00,0x0440,#424200
7,59,3,79,2,#373700,0x6330,#3a3a00
7,60,1,83,6,#171700,0x6110,#191900
7,60,2,84,7,#0f0f00,0x0110,#101000
7,62,1,79,2,#373700,0x6330,#3a3a00
7,62,2,80,3,#2f2f00,0x0330,#313100
7,62,3,81,4,#272700,0x6220,#292900
7,62,4,82,5,#1f1f00,0x0220,#212100
7,62,5,83,6,#171700,0x6110,#191900
7,62,6,84,7,#0f0f00,0x0110,#101000
7,63,1,84,7,#0f0f00,0x0110,#101000
7,63,2,85,8,#320000,0x0300,#310000
7,63,3,86,9,#430000,0x0400,#420000
7,63,4,87,10,#540000,0x0500,#520000
7,63,5,90,13,#870000,0x0800,#840000
7,63,6,91,14,#980000,0x0900,#940000
7,64,1,84,7,#0f0f00,0x0110,#101000
7,64,2,85,8,#320000,0x0300,#310000
7,64,3,86,9,#430000,0x0400,#420000
7,64,4,87,10,#540000,0x0500,#520000
7,64,5,88,11,#650000,0x0600,#630000
7,64,6,89,12,#760000,0x0700,#730000
7,65,1,90,13,#870000,0x0800,#840000
7,65,2,91,14,#980000,0x0900,#940000
7,65,3,92,15,#a90000,0x4a00,#ad0000
7,65,4,93,16,#ba0000,0x4b00,#bd0000
7,65,5,94,17,#cb0000,0x4c00,#ce0000
7,65,6,95,18,#dc0000,0x4d00,#de0000
7,66,1,79,2,#373700,0x6330,#3a3a00
7,66,2,80,3,#2f2f00,0x0330,#313100
7,66,3,81,4,#272700,0x6220,#292900
7,66,4,82,5,#1f1f00,0x0220,#212100
7,66,5,83,6,#171700,0x6110,#191900
7,66,6,84,7,#0f0f00,0x0110,#101000
7,68,1,79,2,#373700,0x6330,#3a3a00
7,68,2,80,3,#2f2f00,0x0330,#313100
7,68,3,84,7,#0f0f00,0x0110,#101000
7,69,1,90,13,#870000,0x0800,#840000
7,70,1,85,8,#320000,0x0300,#310000
7,70,2,86,9,#430000,0x0400,#420000
7,70,3,87,10,#540000,0x0500,#520000
7,70,4,88,11,#650000,0x0600,#630000
7,70,5,89,12,#760000,0x0700,#730000
7,70,6,95,18,#dc0000,0x4d00,#de0000
7,70,7,96,19,#ed0000,0x4e00,#ef0000
7,74,1,84,7,#0f0f00,0x0110,#101000
7,74,2,85,8,#320000,0x0300,#310000
7,74,3,86,9,#430000,0x0400,#420000
7,74,4,87,10,#540000,0x0500,#520000
7,74,5,88,11,#650000,0x0600,#630000
7,74,6,89,12,#760000,0x0700,#730000
7,76,1,77,0,#474700,0x6440,#4a4a00
7,76,2,78,1,#3f3f00,0x0440,#424200
7,76,3,79,2,#373700,0x6330,#3a3a00
7,79,1,84,7,#0f0f00,0x0110,#101000
7,79,2,85,8,#320000,0x0300,#310000
7,79,3,86,9,#430000,0x0400,#420000
7,79,4,87,10,#540000,0x0500,#520000
8,34,1,77,0,#3f3f00,0x0440,#424200
8,34,2,78,1,#373700,0x6330,#3a3a00
8,34,3,79,2,#2f2f00,0x0330,#313100
8,35,1,78,1,#373700,0x6330,#3a3a00
8,35,2,79,2,#2f2f00,0x0330,#313100
8,36,1,84,7,#320000,0x0300,#310000
8,36,2,85,8,#430000,0x0400,#420000
8,36,3,86,9,#540000,0x0500,#520000
8,36,4,87,10,#650000,0x0600,#630000
8,37,1,84,7,#320000,0x0300,#310000
8,37,2,85,8,#430000,0x0400,#420000
8,37,3,86,9,#540000,0x0500,#520000
8,37,4,87,10,#650000,0x0600,#630000
8,37,5,88,11,#760000,0x0700,#730000
8,38,1,79,2,#2f2f00,0x0330,#313100
8,38,2,80,3,#272700,0x6220,#292900
8,38,3,81,4,#1f1f00,0x0220,#212100
8,38,4,82,5,#171700,0x6110,#191900
8,38,5,83,6,#0f0f00,0x0110,#101000
8,38,6,84,7,#320000,0x0300,#310000
8,49,1,79,2,#2f2f00,0x0330,#313100
8,49,2,80,3,#272700,0x6220,#292900
8,49,3,81,4,#1f1f00,0x0220,#212100
8,49,4,82,5,#171700,0x6110,#191900
8,49,5,83,6,#0f0f00,0x0110,#101000
8,49,6,84,7,#320000,0x0300,#310000
8,50,1,90,13,#980000,0x0900,#940000
8,50,2,94,17,#dc0000,0x4d00,#de0000
8,50,3,95,18,#ed0000,0x4e00,#ef0000
8,56,1,77,0,#3f3f00,0x0440,#424200
8,56,2,78,1,#373700,0x6330,#3a3a00
8,56,3,79,2,#2f2f00,0x0330,#313100
8,59,1,77,0,#3f3f00,0x0440,#424200
8,59,2,78,1,#373700,0x6330,#3a3a00
8,59,3,79,2,#2f2f00,0x0330,#313100
8,60,1,83,6,#0f0f00,0x0110,#101000
8,60,2,84,7,#320000,0x0300,#310000
8,62,1,79,2,#2f2f00,0x0330,#313100
8,62,2,80,3,#272700,0x6220,#292900
8,62,3,81,4,#1f1f00,0x0220,#212100
8,62,4,82,5,#171700,0x6110,#191900
8,62,5,83,6,#0f0f00,0x0110,#101000
8,62,6,84,7,#320000,0x0300,#310000
8,63,1,84,7,#320000,0x0300,#310000
8,63,2,85,8,#430000,0x0400,#420000
8,63,3,86,9,#540000,0x0500,#520000
8,63,4,87,10,#650000,0x0600,#630000
8,63,5,90,13,#980000,0x0900,#940000
8,63,6,91,14,#a90000,0x4a00,#ad0000
8,64,1,84,7,#320000,0x0300,#310000
8,64,2,85,8,#430000,0x0400,#420000
8,64,3,86,9,#540000,0x0500,#520000
8,64,4,87,10,#650000,0x0600,#630000
8,64,5,88,11,#760000,0x0700,#730000
8,64,6,89,12,#870000,0x0800,#840000
8,65,1,90,13,#980000,0x0900,#940000
8,65,2,91,14,#a90000,0x4a00,#ad0000
8,65,3,92,15,#ba0000,0x4b00,#bd0000
8,65,4,93,16,#cb0000,0x4c00,#ce0000
8,65,5,94,17,#dc0000,0x4d00,#de0000
8,65,6,95,18,#ed0000,0x4e00,#ef0000
8,66,1,79,2,#2f2f00,0x0330,#313100
8,66,2,80,3,#272700,0x6220,#292900
8,66,3,81,4,#1f1f00,0x0220,#212100
8,66,4,82,5,#171700,0x6110,#191900
8,66,5,83,6,#0f0f00,0x0110,#101000
8,66,6,84,7,#320000,0x0300,#310000
8,68,1,79,2,#2f2f00,0x0330,#313100
8,68,2,80,3,#272700,0x6220,#292900
8,68,3,84,7,#320000,0x0300,#310000
8,69,1,90,13,#980000,0x0900,#940000
8,70,1,85,8,#430000,0x0400,#420000
8,70,2,86,9,#540000,0x0500,#520000
8,70,3,87,10,#650000,0x0600,#630000
8,70,4,88,11,#760000,0x0700,#730000
8,70,5,89,12,#870000,0x0800,#840000
8,70,6,95,18,#ed0000,0x4e00,#ef0000
8,70,7,96,19,#fe0000,0x4f00,#ff0000
8,74,1,84,7,#320000,0x0300,#310000
8,74,2,85,8,#430000,0x0400,#420000
8,74,3,86,9,#540000,0x0500,#520000
8,74,4,87,10,#650000,0x0600,#630000
8,74,5,88,11,#760000,0x0700,#730000
8,74,6,89,12,#870000,0x0800,#840000
8,76,1,77,0,#3f3f00,0x0440,#424200
8,76,2,78,1,#373700,0x6330,#3a3a00
8,76,3,79,2,#2f2f00,0x0330,#313100
8,79,1,84,7,#320000,0x0300,#310000
8,79,2,85,8,#430000,0x0400,#420000
8,79,3,86,9,#540000,0x0500,#520000
8,79,4,87,10,#650000,0x0600,#630000
9,34,1,77,0,#373700,0x6330,#3a3a00
9,34,2,78,1,#2f2f00,0x0330,#313100
9,34,3,79,2,#272700,0x6220,#292900
9,35,1,78,1,#2f2f00,0x0330,#313100
9,35,2,79,2,#272700,0x6220,#292900
9,36,1,84,7,#430000,0x0400,#420000
9,36,2,85,8,#540000,0x0500,#520000
9,36,3,86,9,#650000,0x0600,#630000
9,36,4,87,10,#760000,0x0700,#730000
9,37,1,84,7,#430000,0x0400,#420000
9,37,2,85,8,#540000,0x0500,#520000
9,37,3,86,9,#650000,0x0600,#630000
9,37,4,87,10,#760000,0x0700,#730000
9,37,5,88,11,#870000,0x0800,#840000
9,38,1,79,2,#272700,0x6220,#292900
9,38,2,80,3,#1f1f00,0x0220,#212100
9,38,3,81,4,#171700,0x6110,#191900
9,38,4,82,5,#0f0f00,0x0110,#101000
9,38,5,83,6,#320000,0x0300,#310000
9,38,6,84,7,#430000,0x0400,#420000
9,49,1,79,2,#272700,0x6220,#292900
9,49,2,80,3,#1f1f00,0x0220,#212100
9,49,3,81,4,#171700,0x6110,#191900
9,49,4,82,5,#0f0f00,0x0110,#101000
9,49,5,83,6,#320000,0x0300,#310000
9,49,6,84,7,#430000,0x0400,#420000
9,50,1,90,13,#a90000,0x4a00,#ad0000
9,50,2,94,17,#ed0000,0x4e00,#ef0000
9,50,3,95,18,#fe0000,0x4f00,#ff0000
9,56,1,77,0,#373700,0x6330,#3a3a00
9,56,2,78,1,#2f2f00,0x0330,#313100
9,56,3,79,2,#272700,0x6220,#292900
9,59,1,77,0,#373700,0x6330,#3a3a00
9,59,2,78,1,#2f2f00,0x0330,#313100
9,59,3,79,2,#272700,0x6220,#292900
9,60,1,83,6,#320000,0x0300,#310000
9,60,2,84,7,#430000,0x0400,#420000
9,62,1,79,2,#272700,0x6220,#292900
9,62,2,80,3,#1f1f00,0x0220,#212100
9,62,3,81,4,#171700,0x6110,#191900
9,62,4,82,5,#0f0f00,0x0110,#101000
9,62,5,83,6,#320000,0x0300,#310000
9,62,6,84,7,#430000,0x0400,#420000
9,63,1,84,7,#430000,0x0400,#420000
9,63,2,85,8,#540000,0x0500,#520000
9,63,3,86,9,#650000,0x0600,#630000
9,63,4,87,10,#760000,0x0700,#730000
9,63,5,90,13,#a90000,0x4a00,#ad0000
9,63,6,91,14,#ba0000,0x4b00,#bd0000
9,64,1,84,7,#430000,0x0400,#420000
9,64,2,85,8,#540000,0x0500,#520000
9,64,3,86,9,#650000,0x0600,#630000
9,64,4,87,10,#760000,0x0700,#730000
9,64,5,88,11,#870000,0x0800,#840000
9,64,6,89,12,#980000,0x0900,#940000
9,65,1,90,13,#a90000,0x4a00,#ad0000
9,65,2,91,14,#ba0000,0x4b00,#bd0000
9,65,3,92,15,#cb0000,0x4c00,#ce0000
9,65,4,93,16,#dc0000,0x4d00,#de0000
9,65,5,94,17,#ed0000,0x4e00,#ef0000
9,65,6,95,18,#fe0000,0x4f00,#ff0000
9,66,1,79,2,#272700,0x6220,#292900
9,66,2,80,3,#1f1f00,0x0220,#212100
9,66,3,81,4,#171700,0x6110,#191900
9,66,4,82,5,#0f0f00,0x0110,#101000
9,66,5,83,6,#320000,0x0300,#310000
9,66,6,84,7,#430000,0x0400,#420000
9,68,1,79,2,#272700,0x6220,#292900
9,68,2,80,3,#1f1f00,0x0220,#212100
9,68,3,84,7,#430000,0x0400,#420000
9,69,1,90,13,#a90000,0x4a00,#ad0000
9,70,1,85,8,#540000,0x0500,#520000
9,70,2,86,9,#650000,0x0600,#630000
9,70,3,87,10,#760000,0x0700,#730000
9,70,4,88,11,#870000,0x0800,#840000
9,70,5,89,12,#980000,0x0900,#940000
9,70,6,95,18,#fe0000,0x4f00,#ff0000
9,70,7,96,19,#fe0000,0x4f00,#ff0000
9,74,1,84,7,#430000,0x0400,#420000
9,74,2,85,8,#540000,0x0500,#520000
9,74,3,86,9,#650000,0x0600,#630000
9,74,4,87,10,#760000,0x0700,#730000
9,74,5,88,11,#870000,0x0800,#840000
9,74,6,89,12,#980000,0x0900,#940000
9,76,1,77,0,#373700,0x6330,#3a3a00
9,76,2,78,1,#2f2f00,0x0330,#313100
9,76,3,79,2,#272700,0x6220,#292900
9,79,1,84,7,#430000,0x0400,#420000
9,79,2,85,8,#540000,0x0500,#520000
9,79,3,86,9,#650000,0x0600,#630000
9,79,4,87,10,#760000,0x0700,#730000
10,34,1,77,0,#2f2f00,0x0330,#313100
10,34,2,78,1,#272700,0x6220,#292900
10,34,3,79,2,#1f1f00,0x0220,#212100
10,35,1,78,1,#272700,0x6220,#292900
10,35,2,79,2,#1f1f00,0x0220,#212100
10,36,1,84,7,#540000,0x0500,#520000
10,36,2,85,8,#650000,0x0600,#630000
10,36,3,86,9,#760000,0x0700,#730000
10,36,4,87,10,#870000,0x0800,#840000
10,37,1,84,7,#540000,0x0500,#520000
10,37,2,85,8,#650000,0x0600,#630000
10,37,3,86,9,#760000,0x0700,#730000
10,37,4,87,10,#870000,0x0800,#840000
10,37,5,88,11,#980000,0x0900,#940000
10,38,1,79,2,#1f1f00,0x0220,#212100
10,38,2,80,3,#171700,0x6110,#191900
10,38,3,81,4,#0f0f00,0x0110,#101000
10,38,4,82,5,#320000,0x0300,#310000
10,38,5,83,6,#430000,0x0400,#420000
10,38,6,84,7,#540000,0x0500,#520000
10,49,1,79,2,#1f1f00,0x0220,#212100
10,49,2,80,3,#171700,0x6110,#191900
10,49,3,81,4,#0f0f00,0x0110,#101000
10,49,4,82,5,#320000,0x0300,#310000
10,49,5,83,6,#430000,0x0400,#420000
10,49,6,84,7,#540000,0x0500,#520000
10,50,1,90,13,#ba0000,0x4b00,#bd0000
10,50,2,94,17,#fe0000,0x4f00,#ff0000
10,50,3,95,18,#fe0000,0x4f00,#ff0000
10,56,1,77,0,#2f2f00,0x0330,#313100
10,56,2,78,1,#272700,0x6220,#292900
10,56,3,79,2,#1f1f00,0x0220,#212100
10,59,1,77,0,#2f2f00,0x0330,#313100
10,59,2,78,1,#272700,0x6220,#292900
10,59,3,79,2,#1f1f00,0x0220,#212100
10,60,1,83,6,#430000,0x0400,#420000
10,60,2,84,7,#540000,0x0500,#520000
10,62,1,79,2,#1f1f00,0x0220,#212100
10,62,2,80,3,#171700,0x6110,#191900
10,62,3,81,4,#0f0f00,0x0110,#101000
10,62,4,82,5,#320000,0x0300,#310000
10,62,5,83,6,#430000,0x0400,#420000
10,62,6,84,7,#540000,0x0500,#520000
10,63,1,84,7,#540000,0x0500,#520000
10,63,2,85,8,#650000,0x0600,#630000
10,63,3,86,9,#760000,0x0700,#730000
10,63,4,87,10,#870000,0x0800,#840000
10,63,5,90,13,#ba0000,0x4b00,#bd0000
10,63,6,91,14,#cb0000,0x4c00,#ce0000
10,64,1,84,7,#540000,0x0500,#520000
10,64,2,85,8,#650000,0x0600,#630000
10,64,3,86,9,#760000,0x0700,#730000
10,64,4,87,10,#870000,0x0800,#840000
10,64,5,88,11,#980000,0x0900,#940000
10,64,6,89,12,#a90000,0x4a00,#ad0000
10,65,1,90,13,#ba0000,0x4b00,#bd0000
10,65,2,91,14,#cb0000,0x4c00,#ce0000
10,65,3,92,15,#dc0000,0x4d00,#de0000
10,65,4,93,16,#ed0000,0x4e00,#ef0000
10,65,5,94,17,#fe0000,0x4f00,#ff0000
10,65,6,95,18,#fe0000,0x4f00,#ff0000
10,66,1,79,2,#1f1f00,0x0220,#212100
10,66,2,80,3,#171700,0x6110,#191900
10,66,3,81,4,#0f0f00,0x0110,#101000
10,66,4,82,5,#320000,0x0300,#310000
10,66,5,83,6,#430000,0x0400,#420000
10,66,6,84,7,#540000,0x0500,#520000
10,68,1,79,2,#1f1f00,0x0220,#212100
10,68,2,80,3,#171700,0x6110,#191900
10,68,3,84,7,#540000,0x0500,#520000
10,69,1,90,13,#ba0000,0x4b00,#bd0000
10,70,1,85,8,#650000,0x0600,#630000
10,70,2,86,9,#760000,0x0700,#730000
10,70,3,87,10,#870000,0x0800,#840000
10,70,4,88,11,#980000,0x0900,#940000
10,70,5,89,12,#a90000,0x4a00,#ad0000
10,70,6,95,18,#fe0000,0x4f00,#ff0000
10,70,7,96,19,#ed0000,0x4e00,#ef0000
10,74,1,84,7,#540000,0x0500,#520000
10,74,2,85,8,#650000,0x0600,#630000
10,74,3,86,9,#760000,0x0700,#730000
10,74,4,87,10,#870000,0x0800,#840000
10,74,5,88,11,#980000,0x0900,#940000
10,74,6,89,12,#a90000,0x4a00,#ad0000
10,76,1,77,0,#2f2f00,0x0330,#313100
10,76,2,78,1,#272700,0x6220,#292900
10,76,3,79,2,#1f1f00,0x0220,#212100
10,79,1,84,7,#540000,0x0500,#520000
10,79,2,85,8,#650000,0x0600,#630000
10,79,3,86,9,#760000,0x0700,#730000
10,79,4,87,10,#870000,0x0800,#840000
11,34,1,77,0,#272700,0x6220,#292900
11,34,2,78,1,#1f1f00,0x0220,#212100
11,34,3,79,2,#171700,0x6110,#191900
11,35,1,78,1,#1f1f00,0x0220,#212100
11,35,2,79,2,#171700,0x6110,#191900
11,36,1,84,7,#650000,0x0600,#630000
11,36,2,85,8,#760000,0x0700,#730000
11,36,3,86,9,#870000,0x0800,#840000
11,36,4,87,10,#980000,0x0900,#940000
11,37,1,84,7,#650000,0x0600,#630000
11,37,2,85,8,#760000,0x0700,#730000
11,37,3,86,9,#870000,0x0800,#840000
11,37,4,87,10,#980000,0x0900,#940000
11,37,5,88,11,#a90000,0x4a00,#ad0000
11,38,1,79,2,#171700,0x6110,#191900
11,38,2,80,3,#0f0f00,0x0110,#101000
11,38,3,81,4,#320000,0x0300,#310000
11,38,4,82,5,#430000,0x0400,#420000
11,38,5,83,6,#540000,0x0500,#520000
11,38,6,84,7,#650000,0x0600,#630000
11,49,1,79,2,#171700,0x6110,#191900
11,49,2,80,3,#0f0f00,0x0110,#101000
11,49,3,81,4,#320000,0x0300,#310000
11,49,4,82,5,#430000,0x0400,#420000
11,49,5,83,6,#540000,0x0500,#520000
11,49,6,84,7,#650000,0x0600,#630000
11,50,1,90,13,#cb0000,0x4c00,#ce0000
11,50,2,94,17,#fe0000,0x4f00,#ff0000
11,50,3,95,18,#ed0000,0x4e00,#ef0000
11,56,1,77,0,#272700,0x6220,#292900
11,56,2,78,1,#1f1f00,0x0220,#212100
11,56,3,79,2,#171700,0x6110,#191900
11,59,1,77,0,#272700,0x6220,#292900
11,59,2,78,1,#1f1f00,0x0220,#212100
11,59,3,79,2,#171700,0x6110,#191900
11,60,1,83,6,#540000,0x0500,#520000
11,60,2,84,7,#650000,0x0600,#630000
11,62,1,79,2,#171700,0x6110,#191900
11,62,2,80,3,#0f0f00,0x0110,#101000
11,62,3,81,4,#320000,0x0300,#310000
11,62,4,82,5,#430000,0x0400,#420000
11,62,5,83,6,#540000,0x0500,#520000
11,62,6,84,7,#650000,0x0600,#630000
11,63,1,84,7,#650000,0x0600,#630000
11,63,2,85,8,#760000,0x0700,#730000
11,63,3,86,9,#870000,0x0800,#840000
11,63,4,87,10,#980000,0x0900,#940000
11,63,5,90,13,#cb0000,0x4c00,#ce0000
11,63,6,91,14,#dc0000,0x4d00,#de0000
11,64,1,84,7,#650000,0x0600,#630000
11,64,2,85,8,#760000,0x0700,#730000
11,64,3,86,9,#870000,0x0800,#840000
11,64,4,87,10,#980000,0x0900,#940000
11,64,5,88,11,#a90000,0x4a00,#ad0000
11,64,6,89,12,#ba0000,0x4b00,#bd0000
11,65,1,90,13,#cb0000,0x4c00,#ce0000
11,65,2,91,14,#dc0000,0x4d00,#de0000
11,65,3,92,15,#ed0000,0x4e00,#ef0000
11,65,4,93,16,#fe0000,0x4f00,#ff0000
11,65,5,94,17,#fe0000,0x4f00,#ff0000
11,65,6,95,18,#ed0000,0x4e00,#ef0000
11,66,1,79,2,#171700,0x6110,#191900
11,66,2,80,3,#0f0f00,0x0110,#101000
11,66,3,81,4,#320000,0x0300,#310000
11,66,4,82,5,#430000,0x0400,#420000
11,66,5,83,6,#540000,0x0500,#520000
11,66,6,84,7,#650000,0x0600,#630000
11,68,1,79,2,#171700,0x6110,#191900
11,68,2,80,3,#0f0f00,0x0110,#101000
11,68,3,84,7,#650000,0x0600,#630000
11,69,1,90,13,#cb0000,0x4c00,#ce0000
11,70,1,85,8,#760000,0x0700,#730000
11,70,2,86,9,#870000,0x0800,#840000
11,70,3,87,10,#980000,0x0900,#940000
11,70,4,88,11,#a90000,0x4a00,#ad0000
11,70,5,89,12,#ba0000,0x4b00,#bd0000
11,70,6,95,18,#ed0000,0x4e00,#ef0000
11,70,7,96,19,#dc0000,0x4d00,#de0000
11,74,1,84,7,#650000,0x0600,#630000
11,74,2,85,8,#760000,0x0700,#730000
11,74,3,86,9,#870000,0x0800,#840000
11,74,4,87,10,#980000,0x0900,#940000
11,74,5,88,11,#a90000,0x4a00,#ad0000
11,74,6,89,12,#ba0000,0x4b00,#bd0000
11,76,1,77,0,#272700,0x6220,#292900
11,76,2,78,1,#1f1f00,0x0220,#212100
11,76,3,79,2,#171700,0x6110,#191900
11,79,1,84,7,#650000,0x0600,#630000
11,79,2,85,8,#760000,0x0700,#730000
11,79,3,86,9,#870000,0x0800,#840000
11,79,4,87,10,#980000,0x0900,#940000
12,34,1,77,0,#1f1f00,0x0220,#212100
12,34,2,78,1,#171700,0x6110,#191900
12,34,3,79,2,#0f0f00,0x0110,#101000
12,35,1,78,1,#171700,0x6110,#191900
12,35,2,79,2,#0f0f00,0x0110,#101000
12,36,1,84,7,#760000,0x0700,#730000
12,36,2,85,8,#870000,0x0800,#840000
12,36,3,86,9,#980000,0x0900,#940000
12,36,4,87,10,#a90000,0x4a00,#ad0000
12,37,1,84,7,#760000,0x0700,#730000
12,37,2,85,8,#870000,0x0800,#840000
12,37,3,86,9,#980000,0x0900,#940000
12,37,4,87,10,#a90000,0x4a00,#ad0000
12,37,5,88,11,#ba0000,0x4b00,#bd0000
12,38,1,79,2,#0f0f00,0x0110,#101000
12,38,2,80,3,#320000,0x0300,#310000
12,38,3,81,4,#430000,0x0400,#420000
12,38,4,82,5,#540000,0x0500,#520000
12,38,5,83,6,#650000,0x0600,#630000
12,38,6,84,7,#760000,0x0700,#730000
12,49,1,79,2,#0f0f00,0x0110,#101000
12,49,2,80,3,#320000,0x0300,#310000
12,49,3,81,4,#430000,0x0400,#420000
12,49,4,82,5,#540000,0x0500,#520000
12,49,5,83,6,#650000,0x0600,#630000
12,49,6,84,7,#760000,0x0700,#730000
12,50,1,90,13,#dc0000,0x4d00,#de0000
12,50,2,94,17,#ed0000,0x4e00,#ef0000
12,50,3,95,18,#dc0000,0x4d00,#de0000
12,56,1,77,0,#1f1f00,0x0220,#212100
12,56,2,78,1,#171700,0x6110,#191900
12,56,3,79,2,#0f0f00,0x0110,#101000
12,59,1,77,0,#1f1f00,0x0220,#212100
12,59,2,78,1,#171700,0x6110,#191900
